Id,Nome,Posições,Nacionalidade,Idade,Overral,Potential,Time,Time(Bandeira),Tempo de Contrato,Valor,Salário,Status totais
237161,S. Longstaff,CM,https://cdn.sofifa.net/flags/gb-eng.png,25,78,81,Newcastle United,https://cdn.sofifa.net/meta/team/20/30.png,2015 ~ 2025,€18.5M,€89K,2002
237328,N. Tella,"RM, LM, ST",https://cdn.sofifa.net/flags/gb-eng.png,23,74,80,Bayer 04 Leverkusen,https://cdn.sofifa.net/meta/team/3321/30.png,2023 ~ 2028,€6.5M,€34K,1767
237522,Jorge Cuenca,CB,https://cdn.sofifa.net/flags/es.png,23,73,79,Villarreal,https://cdn.sofifa.net/meta/team/3477/30.png,2020 ~ 2025,€4.4M,€19K,1643
238361,Michael,"RM, LM",https://cdn.sofifa.net/flags/br.png,27,77,77,Al Hilal,https://cdn.sofifa.net/meta/team/7011/30.png,2022 ~ 2024,€11M,€39K,1806
238717,E. Pinnock,CB,https://cdn.sofifa.net/flags/jm.png,30,79,79,Brentford,https://cdn.sofifa.net/meta/team/236/30.png,2019 ~ 2027,€14.5M,€56K,1759
239744,M. Cuisance,"CM, CAM",https://cdn.sofifa.net/flags/fr.png,23,71,78,Osnabrück,https://cdn.sofifa.net/meta/team/2872/30.png,"Jun 30, 2024 On loan",€3.7M,€3K,1937
239763,E. Zhegrova,RM,https://cdn.sofifa.net/flags/xk.png,24,75,80,LOSC Lille,https://cdn.sofifa.net/meta/team/690/30.png,2022 ~ 2026,€8.5M,€25K,1745
239770,N. Casale,CB,https://cdn.sofifa.net/flags/it.png,25,79,82,Lazio,https://cdn.sofifa.net/meta/team/43/30.png,2022 ~ 2027,€20.5M,€46K,1955
239817,B. Soumaré,"CDM, CM",https://cdn.sofifa.net/flags/fr.png,24,75,78,Sevilla,https://cdn.sofifa.net/meta/team/676/30.png,"Jun 30, 2024 On loan",€7M,€31K,1932
239892,Y. Akgün,"RM, CAM, RW",https://cdn.sofifa.net/flags/tr.png,22,72,77,Leicester City,https://cdn.sofifa.net/meta/team/42/30.png,"Jun 30, 2024 On loan",€3.6M,€23K,1778
239964,E. Shomurodov,"ST, CF",https://cdn.sofifa.net/flags/uz.png,28,72,72,Cagliari,https://cdn.sofifa.net/meta/team/585/30.png,"Jun 30, 2024 On loan",€2.4M,€42K,1844
240451,J. Beste,LM,https://cdn.sofifa.net/flags/de.png,24,74,77,Heidenheim,https://cdn.sofifa.net/meta/team/2831/30.png,2022 ~ 2025,€6M,€22K,1947
240867,A. Alese,"LB, CB",https://cdn.sofifa.net/flags/gb-eng.png,22,67,78,Sunderland,https://cdn.sofifa.net/meta/team/3/30.png,2022 ~ 2025,€2.2M,€9K,1597
241005,J. Ardaiz,ST,https://cdn.sofifa.net/flags/uy.png,24,66,71,Luzern,https://cdn.sofifa.net/meta/team/3091/30.png,2022 ~ 2025,€1.3M,€4K,1696
241095,N. Vlašić,"CF, LM, CAM",https://cdn.sofifa.net/flags/hr.png,25,78,80,Torino,https://cdn.sofifa.net/meta/team/613/30.png,2023 ~ 2027,€18M,€47K,2088
195202,T. Cairney,"CM, CAM",https://cdn.sofifa.net/flags/gb-sct.png,32,74,74,Fulham,https://cdn.sofifa.net/meta/team/11/30.png,2015 ~ 2024,€3.3M,€58K,1966
195479,J. Tavernier,RB,https://cdn.sofifa.net/flags/gb-eng.png,31,78,78,Rangers,https://cdn.sofifa.net/meta/team/62/30.png,2015 ~ 2027,€10M,€51K,2206
198118,J. Guilavogui,"CB, CDM",https://cdn.sofifa.net/flags/fr.png,32,75,75,FSV Mainz 05,https://cdn.sofifa.net/meta/team/794/30.png,2023 ~ 2024,€3.6M,€23K,1895
198141,Marc Bartra,CB,https://cdn.sofifa.net/flags/es.png,32,79,79,Real Betis,https://cdn.sofifa.net/meta/team/485/30.png,2023 ~ 2024,€11.5M,€26K,2035
198176,S. de Vrij,CB,https://cdn.sofifa.net/flags/nl.png,31,82,82,Inter,https://cdn.sofifa.net/meta/team/2930/30.png,2018 ~ 2025,€21M,€86K,1843
198706,Luis Alberto,CM,https://cdn.sofifa.net/flags/es.png,30,84,84,Lazio,https://cdn.sofifa.net/meta/team/43/30.png,2016 ~ 2027,€40.5M,€78K,2069
199652,D. Praet,"CM, CAM",https://cdn.sofifa.net/flags/be.png,29,75,75,Leicester City,https://cdn.sofifa.net/meta/team/42/30.png,2019 ~ 2024,€5.5M,€41K,1977
199845,F. Acerbi,CB,https://cdn.sofifa.net/flags/it.png,35,83,83,Inter,https://cdn.sofifa.net/meta/team/2930/30.png,2023 ~ 2025,€9.5M,€67K,1863
201093,N. Powell,"CAM, CM, ST",https://cdn.sofifa.net/flags/gb-eng.png,29,70,70,Stockport County,https://cdn.sofifa.net/meta/team/249/30.png,2023 ~ 2026,€1.6M,€12K,1923
201305,Gabriel Paulista,CB,https://cdn.sofifa.net/flags/br.png,32,78,78,Valencia,https://cdn.sofifa.net/meta/team/214/30.png,2017 ~ 2024,€9M,€33K,1908
201389,C. Biraghi,LB,https://cdn.sofifa.net/flags/it.png,30,80,80,Fiorentina,https://cdn.sofifa.net/meta/team/109/30.png,2018 ~ 2025,€18M,€56K,2170
203581,I. Balliu,RB,https://cdn.sofifa.net/flags/al.png,31,77,77,Rayo Vallecano,https://cdn.sofifa.net/meta/team/377/30.png,2021 ~ 2025,€7.5M,€20K,1953
203775,L. Karius,GK,https://cdn.sofifa.net/flags/de.png,30,72,72,Newcastle United,https://cdn.sofifa.net/meta/team/20/30.png,2022 ~ 2024,€1.6M,€43K,1231
203890,23 Š. Vrsaljko,"23, RB, RM",https://cdn.sofifa.net/flags/hr.png,30,79,79,,https://cdn.sofifa.net/flags/hr.png,Free,€0,€0,2040
204472,B. Sarr,"RB, RM",https://cdn.sofifa.net/flags/sn.png,31,71,71,FC Bayern München,https://cdn.sofifa.net/meta/team/503/30.png,2020 ~ 2024,€1.4M,€28K,1985
204614,Mário Rui,LB,https://cdn.sofifa.net/flags/pt.png,32,81,81,Napoli,https://cdn.sofifa.net/meta/team/597/30.png,2018 ~ 2026,€18M,€58K,2109
204639,S. Savić,CB,https://cdn.sofifa.net/flags/me.png,32,82,82,Atlético Madrid,https://cdn.sofifa.net/meta/team/7980/30.png,2015 ~ 2024,€20M,€62K,1740
205988,L. Shaw,"LB, CB",https://cdn.sofifa.net/flags/gb-eng.png,27,83,83,Manchester United,https://cdn.sofifa.net/meta/team/14/30.png,2014 ~ 2027,€35M,€135K,2150
207566,William Carvalho,"CDM, CAM",https://cdn.sofifa.net/flags/pt.png,31,81,81,Real Betis,https://cdn.sofifa.net/meta/team/485/30.png,2018 ~ 2026,€18M,€30K,1994
207791,Y. Poulsen,ST,https://cdn.sofifa.net/flags/dk.png,29,77,77,RB Leipzig,https://cdn.sofifa.net/meta/team/277/30.png,2013 ~ 2024,€10.5M,€53K,1974
208448,E. Forsberg,"CAM, CF",https://cdn.sofifa.net/flags/se.png,31,80,80,RB Leipzig,https://cdn.sofifa.net/meta/team/277/30.png,2015 ~ 2025,€17.5M,€58K,1939
208450,Andreas Pereira,CAM,https://cdn.sofifa.net/flags/br.png,27,77,78,Fulham,https://cdn.sofifa.net/meta/team/11/30.png,2022 ~ 2026,€12M,€71K,2132
208461,M. de Roon,"CDM, CM, CB",https://cdn.sofifa.net/flags/nl.png,32,80,80,Atalanta,https://cdn.sofifa.net/meta/team/708/30.png,2017 ~ 2024,€14M,€51K,2123
208670,H. Ziyech,"RW, CAM",https://cdn.sofifa.net/flags/ma.png,30,80,80,Galatasaray,https://cdn.sofifa.net/meta/team/34/30.png,"Jun 30, 2024 On loan",€20.5M,€120K,2061
210021,H. Mukhtar,"CF, ST, CAM",https://cdn.sofifa.net/flags/de.png,28,80,80,Nashville SC,https://cdn.sofifa.net/meta/team/148048/30.png,2020 ~ 2025,€21.5M,€14K,2014
210324,J. Hofmann,"CAM, RM, LM",https://cdn.sofifa.net/flags/de.png,30,83,83,Bayer 04 Leverkusen,https://cdn.sofifa.net/meta/team/3321/30.png,2023 ~ 2027,€35M,€74K,2135
210617,Samu Castillejo,"RW, RM",https://cdn.sofifa.net/flags/es.png,28,75,75,Sassuolo,https://cdn.sofifa.net/meta/team/2714/30.png,"Jun 30, 2024 On loan",€5.5M,€34K,1910
210881,J. McGinn,"CM, RM, CDM",https://cdn.sofifa.net/flags/gb-sct.png,28,79,79,Aston Villa,https://cdn.sofifa.net/meta/team/15/30.png,2018 ~ 2027,€17.5M,€87K,2132
211241,Rubén Peña,"RB, RM, LB",https://cdn.sofifa.net/flags/es.png,31,75,75,Osasuna,https://cdn.sofifa.net/meta/team/459/30.png,2022 ~ 2025,€4.1M,€23K,2017
212150,M. Meyer,"CAM, CM",https://cdn.sofifa.net/flags/de.png,27,74,74,Luzern,https://cdn.sofifa.net/meta/team/3091/30.png,2022 ~ 2024,€4.5M,€11K,1983
212269,R. Bazoer,"CB, CDM, CM",https://cdn.sofifa.net/flags/nl.png,26,74,76,AZ Alkmaar,https://cdn.sofifa.net/meta/team/61/30.png,2022 ~ 2025,€4.6M,€9K,2054
212476,Medrán,"CM, CDM",https://cdn.sofifa.net/flags/es.png,29,76,76,Al Taawon,https://cdn.sofifa.net/meta/team/2392/30.png,2022 ~ 2024,€7.5M,€26K,2015
212616,R. De Paul,CM,https://cdn.sofifa.net/flags/ar.png,29,84,84,Atlético Madrid,https://cdn.sofifa.net/meta/team/7980/30.png,2021 ~ 2026,€41M,€85K,2256
213614,S. Gustafson,"CDM, CM",https://cdn.sofifa.net/flags/se.png,28,75,76,Häcken,https://cdn.sofifa.net/meta/team/2535/30.png,2021 ~ 2025,€5.5M,€8K,1940
213654,G. Kamara,"CM, CDM",https://cdn.sofifa.net/flags/fi.png,27,73,73,Leeds United,https://cdn.sofifa.net/meta/team/71/30.png,2023 ~ 2027,€3.2M,€34K,1967
213955,S. Azmoun,"ST, CAM",https://cdn.sofifa.net/flags/ir.png,28,78,78,Roma,https://cdn.sofifa.net/meta/team/37/30.png,"Jun 30, 2024 On loan",€14.5M,€56K,1967
214436,P. Díaz,CB,https://cdn.sofifa.net/flags/cl.png,28,75,75,River Plate,https://cdn.sofifa.net/meta/team/10002/30.png,2019 ~ 2024,€4.8M,€17K,1994
215071,M. Casco,"RB, LB",https://cdn.sofifa.net/flags/ar.png,35,75,75,River Plate,https://cdn.sofifa.net/meta/team/10002/30.png,2015 ~ 2025,€1.7M,€12K,2116
215316,G. Rulli,GK,https://cdn.sofifa.net/flags/ar.png,31,81,81,Ajax,https://cdn.sofifa.net/meta/team/629/30.png,2023 ~ 2026,€13.5M,€17K,1339
215333,D. Zapata,ST,https://cdn.sofifa.net/flags/co.png,32,81,81,Torino,https://cdn.sofifa.net/meta/team/613/30.png,"Jun 30, 2024 On loan",€21M,€65K,1917
215699,Y. Sabaly,"RB, RM",https://cdn.sofifa.net/flags/sn.png,30,77,77,Real Betis,https://cdn.sofifa.net/meta/team/485/30.png,2021 ~ 2026,€9M,€22K,1914
215798,M. Cornet,"LM, CF",https://cdn.sofifa.net/flags/ci.png,26,76,76,West Ham United,https://cdn.sofifa.net/meta/team/1/30.png,2022 ~ 2027,€8M,€57K,2097
215871,A. Jahanbakhsh,RW,https://cdn.sofifa.net/flags/ir.png,29,73,73,Feyenoord,https://cdn.sofifa.net/meta/team/73/30.png,2021 ~ 2024,€3M,€15K,1972
216258,I. Bebou,"ST, RM, RW",https://cdn.sofifa.net/flags/tg.png,29,77,77,TSG Hoffenheim,https://cdn.sofifa.net/meta/team/2726/30.png,2019 ~ 2026,€10.5M,€39K,1886
216349,A. Halilović,"RM, CAM",https://cdn.sofifa.net/flags/hr.png,27,68,68,Fortuna Sittard,https://cdn.sofifa.net/meta/team/1459/30.png,2023 ~ 2024,€1.3M,€7K,1706
216860,V. Černý,RW,https://cdn.sofifa.net/flags/cz.png,25,76,79,VfL Wolfsburg,https://cdn.sofifa.net/meta/team/510/30.png,2023 ~ 2027,€10M,€42K,1859
217714,P. Arriola,"RM, RW",https://cdn.sofifa.net/flags/us.png,28,72,72,Dallas,https://cdn.sofifa.net/meta/team/583/30.png,2022 ~ 2023,€2.4M,€7K,1984
217731,Sandro,"ST, LM",https://cdn.sofifa.net/flags/es.png,27,75,75,Las Palmas,https://cdn.sofifa.net/meta/team/2921/30.png,2023 ~ 2026,€6M,€21K,1885
220018,A. Rebić,"LW, ST, LM",https://cdn.sofifa.net/flags/hr.png,29,76,76,Beşiktaş,https://cdn.sofifa.net/meta/team/554/30.png,2023 ~ 2025,€7.5M,€28K,2036
220031,O. McBurnie,ST,https://cdn.sofifa.net/flags/gb-sct.png,27,72,73,Sheffield United,https://cdn.sofifa.net/meta/team/21/30.png,2019 ~ 2024,€2.7M,€27K,1716
220131,23 M. Diagne,"23, ST",https://cdn.sofifa.net/flags/sn.png,30,75,75,Fatih Karagümrük,https://cdn.sofifa.net/meta/team/3990/30.png,2022 ~ 2023,€5.5M,€26K,1698
220383,Aarón,GK,https://cdn.sofifa.net/flags/es.png,27,74,77,Las Palmas,https://cdn.sofifa.net/meta/team/2921/30.png,2023 ~ 2025,€4.1M,€13K,1234
220407,M. Dúbravka,GK,https://cdn.sofifa.net/flags/sk.png,34,78,78,Newcastle United,https://cdn.sofifa.net/meta/team/20/30.png,2018 ~ 2025,€2.4M,€69K,1321
220502,M. Zaccagni,LW,https://cdn.sofifa.net/flags/it.png,28,82,82,Lazio,https://cdn.sofifa.net/meta/team/43/30.png,2021 ~ 2025,€30.5M,€73K,2103
221639,Mariano,ST,https://cdn.sofifa.net/flags/do.png,29,73,73,Sevilla,https://cdn.sofifa.net/meta/team/676/30.png,2023 ~ 2025,€3M,€23K,1927
221671,Lee Jae Sung,"CAM, CF, CM",https://cdn.sofifa.net/flags/kr.png,30,78,78,FSV Mainz 05,https://cdn.sofifa.net/meta/team/794/30.png,2021 ~ 2026,€13.5M,€31K,2005
221908,L. Morgan,"LM, CAM, CF",https://cdn.sofifa.net/flags/gb-sct.png,26,74,74,New York RB,https://cdn.sofifa.net/meta/team/383/30.png,2022 ~ 2025,€4.6M,€8K,2003
221982,P. Roberts,"RM, CAM",https://cdn.sofifa.net/flags/gb-eng.png,26,71,72,Sunderland,https://cdn.sofifa.net/meta/team/3/30.png,2022 ~ 2024,€2.2M,€22K,1667
222514,F. Woodman,GK,https://cdn.sofifa.net/flags/gb-eng.png,26,74,77,Preston North End,https://cdn.sofifa.net/meta/team/99/30.png,2022 ~ 2025,€4.2M,€22K,1210
223154,O. Tufan,"CM, CAM, CDM",https://cdn.sofifa.net/flags/tr.png,28,73,73,Hull City,https://cdn.sofifa.net/meta/team/22/30.png,2022 ~ 2025,€3M,€16K,2091
1179,23 G. Buffon,"23, GK",https://cdn.sofifa.net/flags/it.png,44,77,77,Parma,https://cdn.sofifa.net/meta/team/398/30.png,2021 ~ 2024,€1.2M,€3K,1244
10535,15 Xavi,"15, CM",https://cdn.sofifa.net/flags/es.png,34,86,86,FC Barcelona,https://cdn.sofifa.net/meta/team/83/30.png,1998 ~ 2020,€15.5M,€160K,2104
24630,Pepe Reina,GK,https://cdn.sofifa.net/flags/es.png,40,76,76,Villarreal,https://cdn.sofifa.net/meta/team/3477/30.png,2022 ~ 2024,€825K,€13K,1296
138449,18 Kaká,"18, CAM, CF",https://cdn.sofifa.net/flags/br.png,35,80,80,,https://cdn.sofifa.net/flags/br.png,Free,€0,€0,1832
138956,G. Chiellini,CB,https://cdn.sofifa.net/flags/it.png,38,80,80,Los Angeles FC,https://cdn.sofifa.net/meta/team/147671/30.png,2022 ~ 2023,€3.8M,€8K,1782
146536,Jesús Navas,"RB, RM",https://cdn.sofifa.net/flags/es.png,37,80,80,Sevilla,https://cdn.sofifa.net/meta/team/676/30.png,2017 ~ 2024,€4.7M,€22K,2120
146947,Vesga,CM,https://cdn.sofifa.net/flags/es.png,30,78,78,Athletic Club,https://cdn.sofifa.net/meta/team/13258/30.png,2016 ~ 2024,€13.5M,€29K,1999
150724,J. Hart,GK,https://cdn.sofifa.net/flags/gb-eng.png,36,73,73,Celtic,https://cdn.sofifa.net/meta/team/53/30.png,2021 ~ 2024,€350K,€19K,1277
157481,Raúl Albiol,CB,https://cdn.sofifa.net/flags/es.png,37,81,81,Villarreal,https://cdn.sofifa.net/meta/team/3477/30.png,2019 ~ 2024,€4.6M,€27K,1693
159145,23 B. Gomis,"23, ST",https://cdn.sofifa.net/flags/fr.png,36,75,75,Galatasaray,https://cdn.sofifa.net/meta/team/34/30.png,2022 ~ 2023,€1.9M,€44K,1750
163587,K. Schmeichel,GK,https://cdn.sofifa.net/flags/dk.png,36,81,81,Anderlecht,https://cdn.sofifa.net/meta/team/2555/30.png,2023 ~ 2024,€2.9M,€17K,1332
164769,S. Fletcher,ST,https://cdn.sofifa.net/flags/gb-sct.png,36,65,65,Wrexham,https://cdn.sofifa.net/meta/team/283/30.png,2023 ~ 2024,€240K,€5K,1594
178603,M. Hummels,CB,https://cdn.sofifa.net/flags/de.png,34,83,83,Borussia Dortmund,https://cdn.sofifa.net/meta/team/68/30.png,2019 ~ 2024,€12M,€60K,2015
182836,A. Carroll,ST,https://cdn.sofifa.net/flags/gb-eng.png,34,68,68,Amiens SC,https://cdn.sofifa.net/meta/team/840/30.png,2023 ~ 2025,€575K,€4K,1759
183130,M. Albrighton,"RM, RWB, RW",https://cdn.sofifa.net/flags/gb-eng.png,33,69,69,Leicester City,https://cdn.sofifa.net/meta/team/42/30.png,2014 ~ 2024,€875K,€19K,1875
183711,J. Henderson,"CM, CDM",https://cdn.sofifa.net/flags/gb-eng.png,33,80,80,Al Ettifaq,https://cdn.sofifa.net/meta/team/10010/30.png,2023 ~ 2026,€13M,€39K,2136
184111,C. Benteke,ST,https://cdn.sofifa.net/flags/be.png,32,74,74,DC United,https://cdn.sofifa.net/meta/team/182/30.png,2022 ~ 2024,€3.4M,€9K,1750
184344,L. Bonucci,CB,https://cdn.sofifa.net/flags/it.png,36,80,80,FC Union Berlin,https://cdn.sofifa.net/meta/team/1079/30.png,2023 ~ 2024,€3.8M,€28K,1899
185427,Ø. Nyland,GK,https://cdn.sofifa.net/flags/no.png,32,71,71,Sevilla,https://cdn.sofifa.net/meta/team/676/30.png,2023 ~ 2025,€925K,€12K,1188
191740,Ander Herrera,"CM, CDM",https://cdn.sofifa.net/flags/es.png,33,79,79,Athletic Club,https://cdn.sofifa.net/meta/team/13258/30.png,2023 ~ 2024,€11M,€32K,2135
192563,B. Leno,GK,https://cdn.sofifa.net/flags/de.png,31,81,81,Fulham,https://cdn.sofifa.net/meta/team/11/30.png,2022 ~ 2025,€13.5M,€70K,1339
192984,K. Casteels,GK,https://cdn.sofifa.net/flags/be.png,31,84,84,VfL Wolfsburg,https://cdn.sofifa.net/meta/team/510/30.png,2015 ~ 2024,€22.5M,€55K,1310
193283,T. Delaney,"CDM, CM",https://cdn.sofifa.net/flags/dk.png,31,79,79,Anderlecht,https://cdn.sofifa.net/meta/team/2555/30.png,"Jun 30, 2024 On loan",€12.5M,€29K,2139
193338,M. Destro,ST,https://cdn.sofifa.net/flags/it.png,32,72,72,Empoli,https://cdn.sofifa.net/meta/team/397/30.png,2023 ~ 2024,€1.9M,€10K,1722
195202,T. Cairney,"CM, CAM",https://cdn.sofifa.net/flags/gb-sct.png,32,74,74,Fulham,https://cdn.sofifa.net/meta/team/11/30.png,2015 ~ 2024,€3.3M,€58K,1966
195479,J. Tavernier,RB,https://cdn.sofifa.net/flags/gb-eng.png,31,78,78,Rangers,https://cdn.sofifa.net/meta/team/62/30.png,2015 ~ 2027,€10M,€51K,2206
269420,Leonardo Lelo,"LM, LB",https://cdn.sofifa.net/flags/pt.png,23,72,78,Casa Pia,https://cdn.sofifa.net/meta/team/11741/30.png,2021 ~ 2025,€3.7M,€6K,1855
269953,B. Miovski,ST,https://cdn.sofifa.net/flags/mk.png,24,71,77,Aberdeen,https://cdn.sofifa.net/meta/team/273/30.png,2022 ~ 2026,€3M,€6K,1656
270368,E. Yeboah,"RM, ST",https://cdn.sofifa.net/flags/gh.png,20,66,80,Brøndby,https://cdn.sofifa.net/meta/team/293/30.png,2023 ~ 2027,€2.1M,€3K,1731
270559,Tiago Santos,RB,https://cdn.sofifa.net/flags/pt.png,20,71,81,LOSC Lille,https://cdn.sofifa.net/meta/team/690/30.png,2023 ~ 2028,€3.9M,€13K,1772
270579,W. Odobert,"LW, LM, RM",https://cdn.sofifa.net/flags/fr.png,18,68,81,Burnley,https://cdn.sofifa.net/meta/team/27/30.png,2023 ~ 2028,€2.8M,€8K,1534
270597,A. Makoumbou,"CDM, CM",https://cdn.sofifa.net/flags/cg.png,24,72,78,Cagliari,https://cdn.sofifa.net/meta/team/585/30.png,2022 ~ 2026,€3.4M,€14K,1913
271019,G. Fabbian,"CM, CAM",https://cdn.sofifa.net/flags/it.png,20,69,82,Bologna,https://cdn.sofifa.net/meta/team/8513/30.png,2023 ~ 2028,€3.3M,€11K,1845
271057,Gustavo Sá,CM,https://cdn.sofifa.net/flags/pt.png,18,67,81,Famalicão,https://cdn.sofifa.net/meta/team/3161/30.png,2022 ~ 2027,€2.4M,€1K,1858
271296,M. Jurásek,"LW, RW, LM",https://cdn.sofifa.net/flags/cz.png,19,72,80,Slavia Praha,https://cdn.sofifa.net/meta/team/216/30.png,2022 ~ 2027,€5M,€650,1910
271747,23 M. Delyfer,"23, CDM, CM",https://cdn.sofifa.net/flags/cy.png,17,52,69,,https://cdn.sofifa.net/flags/cy.png,Free,€0,€0,1422
271800,Y. Minteh,"RW, LW",https://cdn.sofifa.net/flags/gm.png,18,65,84,Feyenoord,https://cdn.sofifa.net/meta/team/73/30.png,"Jun 30, 2024 On loan",€1.8M,€9K,1514
272346,R. Pukštas,"CM, CAM, RM",https://cdn.sofifa.net/flags/us.png,18,68,82,Hajduk Split,https://cdn.sofifa.net/meta/team/906/30.png,2020 ~ 2025,€2.8M,€500,1893
272832,S. Kozuki,"RW, LW",https://cdn.sofifa.net/flags/jp.png,22,65,75,Schalke 04,https://cdn.sofifa.net/meta/team/67/30.png,2023 ~ 2025,€1.6M,€3K,1656
272939,M. Abaldo,"RW, CAM, LW",https://cdn.sofifa.net/flags/uy.png,19,66,80,Gimnasia La Plata,https://cdn.sofifa.net/meta/team/470/30.png,2022 ~ 2026,€2M,€3K,1564
272958,R. Owusu-Oduro,GK,https://cdn.sofifa.net/flags/nl.png,18,63,81,AZ Alkmaar,https://cdn.sofifa.net/meta/team/61/30.png,2020 ~ 2026,€1.1M,€500,903
273106,Danilo,"CDM, CM",https://cdn.sofifa.net/flags/br.png,22,76,82,Nottingham Forest,https://cdn.sofifa.net/meta/team/63/30.png,2023 ~ 2029,€11M,€44K,1930
273123,N. Zézé,CB,https://cdn.sofifa.net/flags/fr.png,18,64,82,Nantes,https://cdn.sofifa.net/meta/team/59/30.png,2022 ~ 2026,€1.4M,€1K,1374
273616,R. Esse,"CAM, RM",https://cdn.sofifa.net/flags/gb-eng.png,18,60,82,Millwall,https://cdn.sofifa.net/meta/team/64/30.png,2022 ~ 2026,€775K,€2K,1599
273628,T. Slotsager,CB,https://cdn.sofifa.net/flags/dk.png,17,62,80,OB,https://cdn.sofifa.net/meta/team/1789/30.png,2022 ~ 2025,€925K,€500,1443
273752,W. Goes,CB,https://cdn.sofifa.net/flags/nl.png,19,65,82,AZ Alkmaar,https://cdn.sofifa.net/meta/team/61/30.png,2020 ~ 2026,€1.7M,€1K,1539
273875,Álex Valle,LB,https://cdn.sofifa.net/flags/es.png,19,64,78,Levante,https://cdn.sofifa.net/meta/team/3457/30.png,"Jun 30, 2024 On loan",€1.3M,€11K,1699
274369,M. Perković,"CB, LB",https://cdn.sofifa.net/flags/hr.png,20,66,81,Dinamo Zagreb,https://cdn.sofifa.net/meta/team/674/30.png,2023 ~ 2028,€1.9M,€500,1581
274377,E. González,"RM, RW",https://cdn.sofifa.net/flags/py.png,18,62,82,Wolverhampton Wanderers,https://cdn.sofifa.net/meta/team/29/30.png,2023 ~ 2029,€1.1M,€4K,1484
274913,C. Bonsu Baah,"RM, LM",https://cdn.sofifa.net/flags/gh.png,18,66,81,Genk,https://cdn.sofifa.net/meta/team/2709/30.png,2023 ~ 2028,€2M,€2K,1612
275048,C. Talbi,"RM, LM, RW",https://cdn.sofifa.net/flags/be.png,18,64,83,Club Brugge,https://cdn.sofifa.net/meta/team/340/30.png,2023 ~ 2025,€1.5M,€2K,1495
275196,R. Vata,"RW, LW",https://cdn.sofifa.net/flags/ie.png,18,64,82,Celtic,https://cdn.sofifa.net/meta/team/53/30.png,2021 ~ 2024,€1.5M,€5K,1581
275205,T. Fernández,"CAM, LM",https://cdn.sofifa.net/flags/ar.png,19,64,75,Vélez Sarsfield,https://cdn.sofifa.net/meta/team/9904/30.png,2023 ~ 2025,€1.3M,€2K,1683
275291,N. Pisilli,CM,https://cdn.sofifa.net/flags/it.png,18,60,78,Roma,https://cdn.sofifa.net/meta/team/37/30.png,2022 ~ 2026,€625K,€3K,1639
275401,M. Frigan,"ST, RW",https://cdn.sofifa.net/flags/hr.png,20,70,80,Westerlo,https://cdn.sofifa.net/meta/team/357/30.png,2023 ~ 2028,€3.5M,€6K,1819
276323,A. Malouda,CAM,https://cdn.sofifa.net/flags/fr.png,17,62,79,LOSC Lille,https://cdn.sofifa.net/meta/team/690/30.png,2023 ~ 2026,€1M,€700,1534
277211,Franculino,"ST, RW",https://cdn.sofifa.net/flags/gw.png,19,64,76,Midtjylland,https://cdn.sofifa.net/meta/team/939/30.png,2023 ~ 2028,€1.4M,€4K,1669
277373,Y. Kabadayi,"LW, RW",https://cdn.sofifa.net/flags/de.png,19,64,78,Schalke 04,https://cdn.sofifa.net/meta/team/67/30.png,"Jun 30, 2024 On loan",€1.4M,€7K,1554
277465,I. Babadi,"CAM, CM, LW",https://cdn.sofifa.net/flags/nl.png,18,66,83,PSV,https://cdn.sofifa.net/meta/team/682/30.png,2021 ~ 2024,€2.2M,€2K,1612
277823,D. Peretz,GK,https://cdn.sofifa.net/flags/il.png,22,72,81,FC Bayern München,https://cdn.sofifa.net/meta/team/503/30.png,2023 ~ 2028,€4.6M,€21K,1063
258396,C. Özkacar,"CB, LB",https://cdn.sofifa.net/flags/tr.png,22,72,80,Valencia,https://cdn.sofifa.net/meta/team/214/30.png,2023 ~ 2028,€4.9M,€18K,1674
258468,R. Vita,LB,https://cdn.sofifa.net/flags/mg.png,22,66,73,Fortuna Sittard,https://cdn.sofifa.net/meta/team/1459/30.png,2022 ~ 2026,€1.6M,€4K,1684
258485,F. Jörgensen,GK,https://cdn.sofifa.net/flags/dk.png,21,72,79,Villarreal,https://cdn.sofifa.net/meta/team/3477/30.png,2020 ~ 2025,€4.1M,€10K,1050
258507,Obrador,LB,https://cdn.sofifa.net/flags/es.png,19,65,80,Real Madrid,https://cdn.sofifa.net/meta/team/3468/30.png,2021 ~ 2024,€1.6M,€13K,1518
258861,João Victor,CB,https://cdn.sofifa.net/flags/br.png,24,73,80,Benfica,https://cdn.sofifa.net/meta/team/605/30.png,2022 ~ 2027,€5.5M,€9K,1733
258864,S. Drljača,GK,https://cdn.sofifa.net/flags/de.png,24,66,71,Dynamo Dresden,https://cdn.sofifa.net/meta/team/1077/30.png,2022 ~ 2024,€1M,€2K,1001
258930,C. Archer,ST,https://cdn.sofifa.net/flags/gb-eng.png,21,73,79,Sheffield United,https://cdn.sofifa.net/meta/team/21/30.png,2023 ~ 2027,€4.9M,€23K,1736
